date;G(h);T2m;RH;WD10m;WS10m;PRECIP;Gb(n);Gd(h)
16/08/2021 20:45;0;10.1975;100;48.5075;3.0825;100.1725;0;0
16/08/2021 21:00;0;10.18;100;48.39;3.06;100.17;0;0
16/08/2021 21:15;0;10.1525;100;48.26;3.0325;100.1675;0;0
16/08/2021 21:30;0;10.125;100;48.13;3.005;100.165;0;0
16/08/2021 21:45;0;10.0975;100;48;2.9775;100.1625;0;0
16/08/2021 22:00;0;10.07;100;47.87;2.95;100.16;0;0
16/08/2021 22:15;0;10.05;100;47.215;2.92;100.1575;0;0
16/08/2021 22:30;0;10.03;100;46.56;2.89;100.155;0;0
16/08/2021 22:45;0;10.01;100;45.905;2.86;100.1525;0;0
16/08/2021 23:00;0;9.99;100;45.25;2.83;100.15;0;0
16/08/2021 23:15;0;9.9875;100;44.96;2.785;100.155;0;0
16/08/2021 23:30;0;9.985;100;44.67;2.74;100.16;0;0
16/08/2021 23:45;0;9.9825;100;44.38;2.695;100.165;0;0
17/08/2021 00:00;0;9.98;100;44.09;2.65;100.17;0;0
17/08/2021 00:15;0;9.98;100;44.8875;2.6475;100.1625;0;0
17/08/2021 00:30;0;9.98;100;45.685;2.645;100.155;0;0
17/08/2021 00:45;0;9.98;100;46.4825;2.6425;100.1475;0;0
17/08/2021 01:00;0;9.98;100;47.28;2.64;100.14;0;0
17/08/2021 01:15;0;9.9875;100;48.2725;2.6075;100.135;0;0
17/08/2021 01:30;0;9.995;100;49.265;2.575;100.13;0;0
17/08/2021 01:45;0;10.0025;100;50.2575;2.5425;100.125;0;0
17/08/2021 02:00;0;10.01;100;51.25;2.51;100.12;0;0
17/08/2021 02:15;0;10.0275;100;53.3675;2.45;100.1125;0;0
17/08/2021 02:30;0;10.045;100;55.485;2.39;100.105;0;0
17/08/2021 02:45;0;10.0625;100;57.6025;2.33;100.0975;0;0
17/08/2021 03:00;0;10.08;100;59.72;2.27;100.09;0;0
17/08/2021 03:15;0;10.055;100;62.27;2.2975;100.0875;0;0
17/08/2021 03:30;0;10.03;100;64.82;2.325;100.085;0;0
17/08/2021 03:45;0;10.005;100;67.37;2.3525;100.0825;0;0
17/08/2021 04:00;0;9.98;100;69.92;2.38;100.08;0;0
17/08/2021 04:15;0;9.93;100;70.505;2.47;100.08;0;0
17/08/2021 04:30;0;9.88;100;71.09;2.56;100.08;0;0
17/08/2021 04:45;0;9.83;100;71.675;2.65;100.08;0;0
17/08/2021 05:00;0;9.78;100;72.26;2.74;100.08;0;0
17/08/2021 05:15;1.955;9.7825;100;70.7525;2.7475;100.085;0;1.955
17/08/2021 05:30;3.91;9.785;100;69.245;2.755;100.09;0;3.91
17/08/2021 05:45;5.865;9.7875;100;67.7375;2.7625;100.095;0;5.865
17/08/2021 06:00;7.82;9.79;100;66.23;2.77;100.1;0;7.82
17/08/2021 06:15;20.0875;10.045;99.2025;62.6525;2.7775;100.115;0;20.0875
17/08/2021 06:30;32.355;10.3;98.405;59.075;2.785;100.13;0;32.355
17/08/2021 06:45;44.6225;10.555;97.6075;55.4975;2.7925;100.145;0;44.6225
17/08/2021 07:00;56.89;10.81;96.81;51.92;2.8;100.16;0;56.89
17/08/2021 07:15;71.38;11.0125;95.56;51.6375;2.945;100.165;0;71.38
17/08/2021 07:30;85.87;11.215;94.31;51.355;3.09;100.17;0;85.87
17/08/2021 07:45;100.36;11.4175;93.06;51.0725;3.235;100.175;0;100.36
17/08/2021 08:00;114.85;11.62;91.81;50.79;3.38;100.18;0;114.85
17/08/2021 08:15;131.4875;11.725;91.0125;51.5225;3.62;100.18;0;131.4875
17/08/2021 08:30;148.125;11.83;90.215;52.255;3.86;100.18;0;148.125
17/08/2021 08:45;164.7625;11.935;89.4175;52.9875;4.1;100.18;0;164.7625
17/08/2021 09:00;181.4;12.04;88.62;53.72;4.34;100.18;0;181.4
17/08/2021 09:15;193.0525;12.135;87.7775;53.1275;4.6625;100.1775;0;193.0525
17/08/2021 09:30;204.705;12.23;86.935;52.535;4.985;100.175;0;204.705
17/08/2021 09:45;216.3575;12.325;86.0925;51.9425;5.3075;100.1725;0;216.3575
17/08/2021 10:00;228.01;12.42;85.25;51.35;5.63;100.17;0;228.01
17/08/2021 10:15;250.8125;12.4775;85.015;51.31;5.9125;100.1475;0;250.8125
17/08/2021 10:30;273.615;12.535;84.78;51.27;6.195;100.125;0;273.615
17/08/2021 10:45;296.4175;12.5925;84.545;51.23;6.4775;100.1025;0;296.4175
17/08/2021 11:00;319.22;12.65;84.31;51.19;6.76;100.08;0;319.22
17/08/2021 11:15;291.2475;12.7325;84.1075;49.4975;6.9175;100.0725;0;291.2475
17/08/2021 11:30;263.275;12.815;83.905;47.805;7.075;100.065;0;263.275
17/08/2021 11:45;235.3025;12.8975;83.7025;46.1125;7.2325;100.0575;0;235.3025
17/08/2021 12:00;207.33;12.98;83.5;44.42;7.39;100.05;0;207.33
17/08/2021 12:15;181.7075;12.9075;83.6725;43.8;7.395;100.0375;37.8834154130789;173.900163838374
17/08/2021 12:30;156.085;12.835;83.845;43.18;7.4;100.025;75.7668308261579;140.470327676748
17/08/2021 12:45;130.4625;12.7625;84.0175;42.56;7.405;100.0125;113.650246239237;107.040491515123
17/08/2021 13:00;104.84;12.69;84.19;41.94;7.41;100;151.533661652316;73.6106553534968
17/08/2021 13:15;101.0025;12.62;84.7675;41.7675;7.305;100;113.650246239237;77.5804915151226
17/08/2021 13:30;97.165;12.55;85.345;41.595;7.2;100;75.7668308261579;81.5503276767484
17/08/2021 13:45;93.3275;12.48;85.9225;41.4225;7.095;100;37.8834154130789;85.5201638383742
17/08/2021 14:00;89.49;12.41;86.5;41.25;6.99;100;0;89.49
17/08/2021 14:15;77.555;12.32;87.485;42.5325;6.85;99.9925;0;77.555
17/08/2021 14:30;65.62;12.23;88.47;43.815;6.71;99.985;0;65.62
17/08/2021 14:45;53.685;12.14;89.455;45.0975;6.57;99.9775;0;53.685
17/08/2021 15:00;41.75;12.05;90.44;46.38;6.43;99.97;0;41.75
17/08/2021 15:15;39.5225;12.005;91.205;45.9225;6.55;99.9575;0;39.5225
17/08/2021 15:30;37.295;11.96;91.97;45.465;6.67;99.945;0;37.295
17/08/2021 15:45;35.0675;11.915;92.735;45.0075;6.79;99.9325;0;35.0675
17/08/2021 16:00;32.84;11.87;93.5;44.55;6.91;99.92;0;32.84
17/08/2021 16:15;24.63;11.8425;93.86;43.2775;7.0625;99.9275;0;24.63
17/08/2021 16:30;16.42;11.815;94.22;42.005;7.215;99.935;0;16.42
17/08/2021 16:45;8.21;11.7875;94.58;40.7325;7.3675;99.9425;0;8.21
17/08/2021 17:00;0;11.76;94.94;39.46;7.52;99.95;0;0
17/08/2021 17:15;0;11.7375;95.0325;40.3325;7.725;99.95;0;0
17/08/2021 17:30;0;11.715;95.125;41.205;7.93;99.95;0;0
17/08/2021 17:45;0;11.6925;95.2175;42.0775;8.135;99.95;0;0
17/08/2021 18:00;0;11.67;95.31;42.95;8.34;99.95;0;0
17/08/2021 18:15;0;11.6925;95.3575;45.2475;8.5625;99.945;0;0
17/08/2021 18:30;0;11.715;95.405;47.545;8.785;99.94;0;0
17/08/2021 18:45;0;11.7375;95.4525;49.8425;9.0075;99.935;0;0
17/08/2021 19:00;0;11.76;95.5;52.14;9.23;99.93;0;0
17/08/2021 19:15;0;11.795;95.5625;52.77;9.545;99.9275;0;0
17/08/2021 19:30;0;11.83;95.625;53.4;9.86;99.925;0;0
17/08/2021 19:45;0;11.865;95.6875;54.03;10.175;99.9225;0;0
17/08/2021 20:00;0;11.9;95.75;54.66;10.49;99.92;0;0
17/08/2021 20:15;0;11.935;95.7825;52.7775;10.7175;99.9225;0;0
17/08/2021 20:30;0;11.97;95.815;50.895;10.945;99.925;0;0
17/08/2021 20:45;0;12.005;95.8475;49.0125;11.1725;99.9275;0;0
17/08/2021 21:00;0;12.04;95.88;47.13;11.4;99.93;0;0
17/08/2021 21:15;0;12.07;95.895;44.3;11.4025;99.93;0;0
17/08/2021 21:30;0;12.1;95.91;41.47;11.405;99.93;0;0
17/08/2021 21:45;0;12.13;95.925;38.64;11.4075;99.93;0;0
17/08/2021 22:00;0;12.16;95.94;35.81;11.41;99.93;0;0
17/08/2021 22:15;0;12.1825;96.0325;33.54;11.1125;99.9425;0;0
17/08/2021 22:30;0;12.205;96.125;31.27;10.815;99.955;0;0
17/08/2021 22:45;0;12.2275;96.2175;29;10.5175;99.9675;0;0
17/08/2021 23:00;0;12.25;96.31;26.73;10.22;99.98;0;0
17/08/2021 23:15;0;12.26;96.405;25.5575;9.74;99.985;0;0
17/08/2021 23:30;0;12.27;96.5;24.385;9.26;99.99;0;0
17/08/2021 23:45;0;12.28;96.595;23.2125;8.78;99.995;0;0
18/08/2021 00:00;0;12.29;96.69;22.04;8.3;100;0;0
18/08/2021 00:15;0;12.2825;96.72;21.6025;7.98;100.0025;0;0
18/08/2021 00:30;0;12.275;96.75;21.165;7.66;100.005;0;0
18/08/2021 00:45;0;12.2675;96.78;20.7275;7.34;100.0075;0;0
18/08/2021 01:00;0;12.26;96.81;20.29;7.02;100.01;0;0
18/08/2021 01:15;0;12.2275;96.8875;19.5075;6.7275;100.015;0;0
18/08/2021 01:30;0;12.195;96.965;18.725;6.435;100.02;0;0
18/08/2021 01:45;0;12.1625;97.0425;17.9425;6.1425;100.025;0;0
18/08/2021 02:00;0;12.13;97.12;17.16;5.85;100.03;0;0
18/08/2021 02:15;0;12.085;97.31;17.305;5.585;100.0325;0;0
18/08/2021 02:30;0;12.04;97.5;17.45;5.32;100.035;0;0
18/08/2021 02:45;0;11.995;97.69;17.595;5.055;100.0375;0;0
18/08/2021 03:00;0;11.95;97.88;17.74;4.79;100.04;0;0
18/08/2021 03:15;0;11.885;98.2075;20.86;4.5675;100.04;0;0
18/08/2021 03:30;0;11.82;98.535;23.98;4.345;100.04;0;0
18/08/2021 03:45;0;11.755;98.8625;27.1;4.1225;100.04;0;0
18/08/2021 04:00;0;11.69;99.19;30.22;3.9;100.04;0;0
18/08/2021 04:15;0;11.6575;99.2975;33.25;3.8925;100.035;0;0
18/08/2021 04:30;0;11.625;99.405;36.28;3.885;100.03;0;0
18/08/2021 04:45;0;11.5925;99.5125;39.31;3.8775;100.025;0;0
18/08/2021 05:00;0;11.56;99.62;42.34;3.87;100.02;0;0
18/08/2021 05:15;1.9325;11.5575;99.59;43.2225;3.88;100.02;0;1.9325
18/08/2021 05:30;3.865;11.555;99.56;44.105;3.89;100.02;0;3.865
18/08/2021 05:45;5.7975;11.5525;99.53;44.9875;3.9;100.02;0;5.7975
18/08/2021 06:00;7.73;11.55;99.5;45.87;3.91;100.02;0;7.73
18/08/2021 06:15;15.5975;11.7075;98.7975;45.3675;4.065;100.025;0;15.5975
18/08/2021 06:30;23.465;11.865;98.095;44.865;4.22;100.03;0;23.465
18/08/2021 06:45;31.3325;12.0225;97.3925;44.3625;4.375;100.035;0;31.3325
18/08/2021 07:00;39.2;12.18;96.69;43.86;4.53;100.04;0;39.2
18/08/2021 07:15;42.1275;12.29;96.33;42.4725;4.7275;100.0525;0;42.1275
18/08/2021 07:30;45.055;12.4;95.97;41.085;4.925;100.065;0;45.055
18/08/2021 07:45;47.9825;12.51;95.61;39.6975;5.1225;100.0775;0;47.9825
18/08/2021 08:00;50.91;12.62;95.25;38.31;5.32;100.09;0;50.91
18/08/2021 08:15;61.62;12.625;95.2975;38.2875;5.435;100.0875;0;61.62
18/08/2021 08:30;72.33;12.63;95.345;38.265;5.55;100.085;0;72.33
18/08/2021 08:45;83.04;12.635;95.3925;38.2425;5.665;100.0825;0;83.04
18/08/2021 09:00;93.75;12.64;95.44;38.22;5.78;100.08;0;93.75
18/08/2021 09:15;98.27;12.7;95.2525;37.34;6.0075;100.0725;0;98.27
18/08/2021 09:30;102.79;12.76;95.065;36.46;6.235;100.065;0;102.79
18/08/2021 09:45;107.31;12.82;94.8775;35.58;6.4625;100.0575;0;107.31
18/08/2021 10:00;111.83;12.88;94.69;34.7;6.69;100.05;0;111.83
18/08/2021 10:15;119.19;12.9475;94.58;32.6925;6.8125;100.045;0;119.19
18/08/2021 10:30;126.55;13.015;94.47;30.685;6.935;100.04;0;126.55
18/08/2021 10:45;133.91;13.0825;94.36;28.6775;7.0575;100.035;0;133.91
18/08/2021 11:00;141.27;13.15;94.25;26.67;7.18;100.03;0;141.27
18/08/2021 11:15;136.81;13.1725;94.1875;25.5325;7.1675;100.02;0;136.81
18/08/2021 11:30;132.35;13.195;94.125;24.395;7.155;100.01;0;132.35
18/08/2021 11:45;127.89;13.2175;94.0625;23.2575;7.1425;100;0;127.89
18/08/2021 12:00;123.43;13.24;94;22.12;7.13;99.99;0;123.43
18/08/2021 12:15;112.1425;13.205;94.095;22.3525;7.04;99.975;5.72701969727856;110.937327952235
18/08/2021 12:30;100.855;13.17;94.19;22.585;6.95;99.96;11.4540393945571;98.4446559044708
18/08/2021 12:45;89.5675;13.135;94.285;22.8175;6.86;99.945;17.1810590918357;85.9519838567063
18/08/2021 13:00;78.28;13.1;94.38;23.05;6.77;99.93;22.9080787891142;73.4593118089417
18/08/2021 13:15;74.98;13.0775;94.38;22.98;6.725;99.9225;17.1810590918357;71.3644838567063
18/08/2021 13:30;71.68;13.055;94.38;22.91;6.68;99.915;11.4540393945571;69.2696559044709
18/08/2021 13:45;68.38;13.0325;94.38;22.84;6.635;99.9075;5.72701969727856;67.1748279522354
18/08/2021 14:00;65.08;13.01;94.38;22.77;6.59;99.9;0;65.08
18/08/2021 14:15;56.8;12.9725;94.425;21.2125;6.53;99.895;0;56.8
18/08/2021 14:30;48.52;12.935;94.47;19.655;6.47;99.89;0;48.52
18/08/2021 14:45;40.24;12.8975;94.515;18.0975;6.41;99.885;0;40.24
18/08/2021 15:00;31.96;12.86;94.56;16.54;6.35;99.88;0;31.96
18/08/2021 15:15;31.63;12.7625;94.8575;14.5675;6.1275;99.8775;0;31.63
18/08/2021 15:30;31.3;12.665;95.155;12.595;5.905;99.875;0;31.3
18/08/2021 15:45;30.97;12.5675;95.4525;10.6225;5.6825;99.8725;0;30.97
18/08/2021 16:00;30.64;12.47;95.75;8.65;5.46;99.87;0;30.64
18/08/2021 16:15;22.98;12.3;96.4075;6.9125;5.2225;99.87;0;22.98
18/08/2021 16:30;15.32;12.13;97.065;5.175;4.985;99.87;0;15.32
18/08/2021 16:45;7.66;11.96;97.7225;3.4375;4.7475;99.87;0;7.66
18/08/2021 17:00;0;11.79;98.38;1.7;4.51;99.87;0;0
18/08/2021 17:15;0;11.7175;98.505;91.1;4.48;99.8825;0;0
18/08/2021 17:30;0;11.645;98.63;180.5;4.45;99.895;0;0
18/08/2021 17:45;0;11.5725;98.755;269.9;4.42;99.9075;0;0
18/08/2021 18:00;0;11.5;98.88;359.3;4.39;99.92;0;0
18/08/2021 18:15;0;11.44;98.9575;269.53;4.335;99.9375;0;0
18/08/2021 18:30;0;11.38;99.035;179.76;4.28;99.955;0;0
18/08/2021 18:45;0;11.32;99.1125;89.99;4.225;99.9725;0;0
18/08/2021 19:00;0;11.26;99.19;0.22;4.17;99.99;0;0
18/08/2021 19:15;0;11.1425;99.3925;1.3775;4.1625;100.005;0;0
18/08/2021 19:30;0;11.025;99.595;2.535;4.155;100.02;0;0
18/08/2021 19:45;0;10.9075;99.7975;3.6925;4.1475;100.035;0;0
18/08/2021 20:00;0;10.79;100;4.85;4.14;100.05;0;0
18/08/2021 20:15;0;10.7775;100;7.1175;4.1575;100.0625;0;0
18/08/2021 20:30;0;10.765;100;9.385;4.175;100.075;0;0
18/08/2021 20:45;0;10.7525;100;11.6525;4.1925;100.0875;0;0
18/08/2021 21:00;0;10.74;100;13.92;4.21;100.1;0;0
18/08/2021 21:15;0;10.725;100;16.5575;4.2675;100.105;0;0
18/08/2021 21:30;0;10.71;100;19.195;4.325;100.11;0;0
18/08/2021 21:45;0;10.695;100;21.8325;4.3825;100.115;0;0
18/08/2021 22:00;0;10.68;100;24.47;4.44;100.12;0;0
18/08/2021 22:15;0;10.62;100;26.47;4.5875;100.125;0;0
18/08/2021 22:30;0;10.56;100;28.47;4.735;100.13;0;0
18/08/2021 22:45;0;10.5;100;30.47;4.8825;100.135;0;0
18/08/2021 23:00;0;10.44;100;32.47;5.03;100.14;0;0
18/08/2021 23:15;0;10.42;100;33.7725;5.165;100.1375;0;0
18/08/2021 23:30;0;10.4;100;35.075;5.3;100.135;0;0
18/08/2021 23:45;0;10.38;100;36.3775;5.435;100.1325;0;0
19/08/2021 00:00;0;10.36;100;37.68;5.57;100.13;0;0
19/08/2021 00:15;0;10.36;100;38.5;5.6575;100.125;0;0
19/08/2021 00:30;0;10.36;100;39.32;5.745;100.12;0;0
19/08/2021 00:45;0;10.36;100;40.14;5.8325;100.115;0;0
19/08/2021 01:00;0;10.36;100;40.96;5.92;100.11;0;0
19/08/2021 01:15;0;10.35;99.9225;40.765;5.9975;100.1;0;0
19/08/2021 01:30;0;10.34;99.845;40.57;6.075;100.09;0;0
19/08/2021 01:45;0;10.33;99.7675;40.375;6.1525;100.08;0;0
19/08/2021 02:00;0;10.32;99.69;40.18;6.23;100.07;0;0
19/08/2021 02:15;0;10.3225;99.595;39.13;6.285;100.0575;0;0
19/08/2021 02:30;0;10.325;99.5;38.08;6.34;100.045;0;0
19/08/2021 02:45;0;10.3275;99.405;37.03;6.395;100.0325;0;0
19/08/2021 03:00;0;10.33;99.31;35.98;6.45;100.02;0;0
19/08/2021 03:15;0;10.3225;99.1075;34.055;6.39;100.0175;0;0
19/08/2021 03:30;0;10.315;98.905;32.13;6.33;100.015;0;0
19/08/2021 03:45;0;10.3075;98.7025;30.205;6.27;100.0125;0;0
19/08/2021 04:00;0;10.3;98.5;28.28;6.21;100.01;0;0
19/08/2021 04:15;0;10.3325;98.14;26.825;6.2;100.02;0;0
19/08/2021 04:30;0;10.365;97.78;25.37;6.19;100.03;0;0
19/08/2021 04:45;0;10.3975;97.42;23.915;6.18;100.04;0;0
19/08/2021 05:00;0;10.43;97.06;22.46;6.17;100.05;0;0
19/08/2021 05:15;2.3525;10.46;96.64;21.425;6.235;100.0675;0;2.3525
19/08/2021 05:30;4.705;10.49;96.22;20.39;6.3;100.085;0;4.705
19/08/2021 05:45;7.0575;10.52;95.8;19.355;6.365;100.1025;0;7.0575
19/08/2021 06:00;9.41;10.55;95.38;18.32;6.43;100.12;0;9.41
19/08/2021 06:15;32.7425;10.675;94.44;16.55;6.435;100.135;0;32.7425
19/08/2021 06:30;56.075;10.8;93.5;14.78;6.44;100.15;0;56.075
19/08/2021 06:45;79.4075;10.925;92.56;13.01;6.445;100.165;0;79.4075
19/08/2021 07:00;102.74;11.05;91.62;11.24;6.45;100.18;0;102.74
19/08/2021 07:15;132.825;11.16;90.6675;9.4875;6.485;100.195;0;132.825
19/08/2021 07:30;162.91;11.27;89.715;7.735;6.52;100.21;0;162.91
19/08/2021 07:45;192.995;11.38;88.7625;5.9825;6.555;100.225;0;192.995
19/08/2021 08:00;223.08;11.49;87.81;4.23;6.59;100.24;0;223.08
19/08/2021 08:15;264.2525;11.585;86.905;91.3925;6.705;100.25;0;264.2525
19/08/2021 08:30;305.425;11.68;86;178.555;6.82;100.26;0;305.425
19/08/2021 08:45;346.5975;11.775;85.095;265.7175;6.935;100.27;0;346.5975
19/08/2021 09:00;387.77;11.87;84.19;352.88;7.05;100.28;0;387.77
19/08/2021 09:15;411.3825;11.905;83.4875;350.77;7.1;100.29;0;411.3825
19/08/2021 09:30;434.995;11.94;82.785;348.66;7.15;100.3;0;434.995
19/08/2021 09:45;458.6075;11.975;82.0825;346.55;7.2;100.31;0;458.6075
19/08/2021 10:00;482.22;12.01;81.38;344.44;7.25;100.32;0;482.22
19/08/2021 10:15;506.0425;12.0425;80.38;343.505;7.3;100.3275;0;506.0425
19/08/2021 10:30;529.865;12.075;79.38;342.57;7.35;100.335;0;529.865
19/08/2021 10:45;553.6875;12.1075;78.38;341.635;7.4;100.3425;0;553.6875
19/08/2021 11:00;577.51;12.14;77.38;340.7;7.45;100.35;0;577.51
19/08/2021 11:15;576.1775;12.1825;76.645;340.8025;7.48;100.35;0;576.1775
19/08/2021 11:30;574.845;12.225;75.91;340.905;7.51;100.35;0;574.845
19/08/2021 11:45;573.5125;12.2675;75.175;341.0075;7.54;100.35;0;573.5125
19/08/2021 12:00;572.18;12.31;74.44;341.11;7.57;100.35;0;572.18
19/08/2021 12:15;555.63;12.3325;74.11;341.595;7.5575;100.35;136.527989144076;526.297899004104
19/08/2021 12:30;539.08;12.355;73.78;342.08;7.545;100.35;273.055978288151;480.415798008208
19/08/2021 12:45;522.53;12.3775;73.45;342.565;7.5325;100.35;409.583967432227;434.533697012312
19/08/2021 13:00;505.98;12.4;73.12;343.05;7.52;100.35;546.111956576303;388.651596016416
19/08/2021 13:15;478.7125;12.37;73.105;343.6375;7.53;100.3625;617.537305544289;309.967673450776
19/08/2021 13:30;451.445;12.34;73.09;344.225;7.54;100.375;688.962654512275;231.283750885135
19/08/2021 13:45;424.1775;12.31;73.075;344.8125;7.55;100.3875;760.388003480261;152.599828319495
19/08/2021 14:00;396.91;12.28;73.06;345.4;7.56;100.4;831.813352448248;73.9159057538546
19/08/2021 14:15;361.68;12.21;73.53;346.295;7.4975;100.415;641.242282231179;110.280330735877
19/08/2021 14:30;326.45;12.14;74;347.19;7.435;100.43;450.671212014111;146.644755717899
19/08/2021 14:45;291.22;12.07;74.47;348.085;7.3725;100.445;260.100141797043;183.009180699922
19/08/2021 15:00;255.99;12;74.94;348.98;7.31;100.46;69.5290715799749;219.373605681944
19/08/2021 15:15;218.4025;11.865;75.97;350.61;7.0225;100.465;52.1468036849812;190.940204261458
19/08/2021 15:30;180.815;11.73;77;352.24;6.735;100.47;34.7645357899874;162.506802840972
19/08/2021 15:45;143.2275;11.595;78.03;353.87;6.4475;100.475;17.3822678949937;134.073401420486
19/08/2021 16:00;105.64;11.46;79.06;355.5;6.16;100.48;0;105.64
19/08/2021 16:15;79.23;11.1775;81.2175;267.2875;5.83;100.4925;0;79.23
19/08/2021 16:30;52.82;10.895;83.375;179.075;5.5;100.505;0;52.82
19/08/2021 16:45;26.41;10.6125;85.5325;90.8625;5.17;100.5175;0;26.41
19/08/2021 17:00;0;10.33;87.69;2.65;4.84;100.53;0;0
19/08/2021 17:15;0;10.235;88.4225;3.435;4.835;100.55;0;0
19/08/2021 17:30;0;10.14;89.155;4.22;4.83;100.57;0;0
19/08/2021 17:45;0;10.045;89.8875;5.005;4.825;100.59;0;0
19/08/2021 18:00;0;9.95;90.62;5.79;4.82;100.61;0;0
19/08/2021 18:15;0;9.9075;90.87;5.6725;4.84;100.635;0;0
19/08/2021 18:30;0;9.865;91.12;5.555;4.86;100.66;0;0
19/08/2021 18:45;0;9.8225;91.37;5.4375;4.88;100.685;0;0
19/08/2021 19:00;0;9.78;91.62;5.32;4.9;100.71;0;0
19/08/2021 19:15;0;9.755;91.715;5.905;4.8375;100.72;0;0
19/08/2021 19:30;0;9.73;91.81;6.49;4.775;100.73;0;0
19/08/2021 19:45;0;9.705;91.905;7.075;4.7125;100.74;0;0
19/08/2021 20:00;0;9.68;92;7.66;4.65;100.75;0;0
19/08/2021 20:15;0;9.6175;92.1725;8.58;4.6;100.755;0;0
19/08/2021 20:30;0;9.555;92.345;9.5;4.55;100.76;0;0
19/08/2021 20:45;0;9.4925;92.5175;10.42;4.5;100.765;0;0
19/08/2021 21:00;0;9.43;92.69;11.34;4.45;100.77;0;0
19/08/2021 21:15;0;9.3775;92.8925;11.675;4.4325;100.7775;0;0
19/08/2021 21:30;0;9.325;93.095;12.01;4.415;100.785;0;0
19/08/2021 21:45;0;9.2725;93.2975;12.345;4.3975;100.7925;0;0
19/08/2021 22:00;0;9.22;93.5;12.68;4.38;100.8;0;0
19/08/2021 22:15;0;9.19;93.64;13.315;4.335;100.8025;0;0
19/08/2021 22:30;0;9.16;93.78;13.95;4.29;100.805;0;0
19/08/2021 22:45;0;9.13;93.92;14.585;4.245;100.8075;0;0
19/08/2021 23:00;0;9.1;94.06;15.22;4.2;100.81;0;0
19/08/2021 23:15;0;9.05;94.06;16.365;4.1025;100.805;0;0
19/08/2021 23:30;0;9;94.06;17.51;4.005;100.8;0;0
19/08/2021 23:45;0;8.95;94.06;18.655;3.9075;100.795;0;0
20/08/2021 00:00;0;8.9;94.06;19.8;3.81;100.79;0;0
20/08/2021 00:15;0;8.875;93.515;18.28;3.695;100.8;0;0
20/08/2021 00:30;0;8.85;92.97;16.76;3.58;100.81;0;0
20/08/2021 00:45;0;8.825;92.425;15.24;3.465;100.82;0;0
20/08/2021 01:00;0;8.8;91.88;13.72;3.35;100.83;0;0
20/08/2021 01:15;0;8.8575;90.91;12.8375;3.1825;100.8275;0;0
20/08/2021 01:30;0;8.915;89.94;11.955;3.015;100.825;0;0
20/08/2021 01:45;0;8.9725;88.97;11.0725;2.8475;100.8225;0;0
20/08/2021 02:00;0;9.03;88;10.19;2.68;100.82;0;0
20/08/2021 02:15;0;9.0825;87.155;14.6825;2.4975;100.8075;0;0
20/08/2021 02:30;0;9.135;86.31;19.175;2.315;100.795;0;0
20/08/2021 02:45;0;9.1875;85.465;23.6675;2.1325;100.7825;0;0
20/08/2021 03:00;0;9.24;84.62;28.16;1.95;100.77;0;0
20/08/2021 03:15;0;9.26;84.105;34.865;1.845;100.77;0;0
20/08/2021 03:30;0;9.28;83.59;41.57;1.74;100.77;0;0
20/08/2021 03:45;0;9.3;83.075;48.275;1.635;100.77;0;0
20/08/2021 04:00;0;9.32;82.56;54.98;1.53;100.77;0;0
20/08/2021 04:15;0;9.275;82.64;65.925;1.5675;100.7725;0;0
20/08/2021 04:30;0;9.23;82.72;76.87;1.605;100.775;0;0
20/08/2021 04:45;0;9.185;82.8;87.815;1.6425;100.7775;0;0
20/08/2021 05:00;0;9.14;82.88;98.76;1.68;100.78;0;0
20/08/2021 05:15;3.1125;9.045;83.3325;102.8275;1.89;100.7725;0;3.1125
20/08/2021 05:30;6.225;8.95;83.785;106.895;2.1;100.765;0;6.225
20/08/2021 05:45;9.3375;8.855;84.2375;110.9625;2.31;100.7575;0;9.3375
20/08/2021 06:00;12.45;8.76;84.69;115.03;2.52;100.75;0;12.45
20/08/2021 06:15;34.265;8.8875;84.22;117.7625;2.575;100.7425;0;34.265
20/08/2021 06:30;56.08;9.015;83.75;120.495;2.63;100.735;0;56.08
20/08/2021 06:45;77.895;9.1425;83.28;123.2275;2.685;100.7275;0;77.895
20/08/2021 07:00;99.71;9.27;82.81;125.96;2.74;100.72;0;99.71
20/08/2021 07:15;135.4225;9.465;81.435;127.6175;2.7375;100.7125;0;135.4225
20/08/2021 07:30;171.135;9.66;80.06;129.275;2.735;100.705;0;171.135
20/08/2021 07:45;206.8475;9.855;78.685;130.9325;2.7325;100.6975;0;206.8475
20/08/2021 08:00;242.56;10.05;77.31;132.59;2.73;100.69;0;242.56
20/08/2021 08:15;272.1125;10.2825;75.5925;136.155;2.605;100.68;0;272.1125
20/08/2021 08:30;301.665;10.515;73.875;139.72;2.48;100.67;0;301.665
20/08/2021 08:45;331.2175;10.7475;72.1575;143.285;2.355;100.66;0;331.2175
20/08/2021 09:00;360.77;10.98;70.44;146.85;2.23;100.65;0;360.77
20/08/2021 09:15;373.025;11.1425;68.5025;154.185;2.07;100.6375;0;373.025
20/08/2021 09:30;385.28;11.305;66.565;161.52;1.91;100.625;0;385.28
20/08/2021 09:45;397.535;11.4675;64.6275;168.855;1.75;100.6125;0;397.535
20/08/2021 10:00;409.79;11.63;62.69;176.19;1.59;100.6;0;409.79
20/08/2021 10:15;397.775;11.6975;61.6725;184.3775;1.61;100.5825;0;397.775
