date,G(h),T2m,VAPOR_PRESSURE,WD10m,WS10m,PRECIP
09/08/2021 12:30,569.95,14.085,63.155,263.425,4.515,100.86
09/08/2021 12:45,555.24,14.1525,62.8875,264.4225,4.5475,100.85
09/08/2021 13:00,540.53,14.22,62.62,265.42,4.58,100.84
09/08/2021 13:15,516.135,14.2125,62.45,265.4175,4.5875,100.8325
09/08/2021 13:30,491.74,14.205,62.28,265.415,4.595,100.825
09/08/2021 13:45,467.345,14.1975,62.11,265.4125,4.6025,100.8175
09/08/2021 14:00,442.95,14.19,61.94,265.41,4.61,100.81
09/08/2021 14:15,399.0575,14.09,62.175,265.055,4.615,100.8075
09/08/2021 14:30,355.165,13.99,62.41,264.7,4.62,100.805
09/08/2021 14:45,311.2725,13.89,62.645,264.345,4.625,100.8025
09/08/2021 15:00,267.38,13.79,62.88,263.99,4.63,100.8
09/08/2021 15:15,223.145,13.43,64.69,264.3525,4.5875,100.8025
09/08/2021 15:30,178.91,13.07,66.5,264.715,4.545,100.805
09/08/2021 15:45,134.675,12.71,68.31,265.0775,4.5025,100.8075
09/08/2021 16:00,90.44,12.35,70.12,265.44,4.46,100.81
09/08/2021 16:15,67.83,11.775,72.81,265.1175,4.57,100.8175
09/08/2021 16:30,45.22,11.2,75.5,264.795,4.68,100.825
09/08/2021 16:45,22.61,10.625,78.19,264.4725,4.79,100.8325
09/08/2021 17:00,0,10.05,80.88,264.15,4.9,100.84
09/08/2021 17:15,0,9.8125,82.895,263.2525,4.9925,100.85
09/08/2021 17:30,0,9.575,84.91,262.355,5.085,100.86
09/08/2021 17:45,0,9.3375,86.925,261.4575,5.1775,100.87
09/08/2021 18:00,0,9.1,88.94,260.56,5.27,100.88
09/08/2021 18:15,0,8.9375,90.425,259.6575,5.245,100.885
09/08/2021 18:30,0,8.775,91.91,258.755,5.22,100.89
09/08/2021 18:45,0,8.6125,93.395,257.8525,5.195,100.895
09/08/2021 19:00,0,8.45,94.88,256.95,5.17,100.9
09/08/2021 19:15,0,8.33,95.8475,255.9225,05.06,100.8975
09/08/2021 19:30,0,8.21,96.815,254.895,4.95,100.895
09/08/2021 19:45,0,08.09,97.7825,253.8675,4.84,100.8925
09/08/2021 20:00,0,7.97,98.75,252.84,4.73,100.89
09/08/2021 20:15,0,7.8625,99.0625,251.5025,4.64,100.885
09/08/2021 20:30,0,7.755,99.375,250.165,4.55,100.88
09/08/2021 20:45,0,7.6475,99.6875,248.8275,4.46,100.875
09/08/2021 21:00,0,7.54,100,247.49,4.37,100.87
09/08/2021 21:15,0,7.4625,100,246.365,4.345,100.865
09/08/2021 21:30,0,7.385,100,245.24,4.32,100.86
09/08/2021 21:45,0,7.3075,100,244.115,4.295,100.855
09/08/2021 22:00,0,7.23,100,242.99,4.27,100.85
09/08/2021 22:15,0,7.15,100,242.53,4.2825,100.8425
09/08/2021 22:30,0,07.07,100,242.07,4.295,100.835
09/08/2021 22:45,0,6.99,100,241.61,4.3075,100.8275
09/08/2021 23:00,0,6.91,100,241.15,4.32,100.82
09/08/2021 23:15,0,6.815,100,240.815,4.34,100.8175
09/08/2021 23:30,0,6.72,100,240.48,4.36,100.815
09/08/2021 23:45,0,6.625,100,240.145,4.38,100.8125
10/08/2021 00:00,0,6.53,100,239.81,4.4,100.81
10/08/2021 00:15,0,6.43,100,239.5175,4.4175,100.805
10/08/2021 00:30,0,6.33,100,239.225,4.435,100.8
10/08/2021 00:45,0,6.23,100,238.9325,4.4525,100.795
10/08/2021 01:00,0,6.13,100,238.64,4.47,100.79
10/08/2021 01:15,0,06.07,100,238.5025,4.505,100.785
10/08/2021 01:30,0,06.01,100,238.365,4.54,100.78
10/08/2021 01:45,0,5.95,100,238.2275,4.575,100.775
10/08/2021 02:00,0,5.89,100,238.09,4.61,100.77
10/08/2021 02:15,0,5.8525,99.28,237.7075,4.62,100.765
10/08/2021 02:30,0,5.815,98.56,237.325,4.63,100.76
10/08/2021 02:45,0,5.7775,97.84,236.9425,4.64,100.755
10/08/2021 03:00,0,5.74,97.12,236.56,4.65,100.75
10/08/2021 03:15,0,5.675,96.745,235.81,4.62,100.75
10/08/2021 03:30,0,5.61,96.37,235.06,4.59,100.75
10/08/2021 03:45,0,5.545,95.995,234.31,4.56,100.75
10/08/2021 04:00,0,5.48,95.62,233.56,4.53,100.75
10/08/2021 04:15,0,5.3575,95.87,232.8275,4.4725,100.7525
10/08/2021 04:30,0,5.235,96.12,232.095,4.415,100.755
10/08/2021 04:45,0,5.1125,96.37,231.3625,4.3575,100.7575
10/08/2021 05:00,0,4.99,96.62,230.63,4.3,100.76
10/08/2021 05:15,1.835,4.9175,96.7,229.6225,4.28,100.77
10/08/2021 05:30,3.67,4.845,96.78,228.615,4.26,100.78
10/08/2021 05:45,5.505,4.7725,96.86,227.6075,4.24,100.79
10/08/2021 06:00,7.34,4.7,96.94,226.6,4.22,100.8
10/08/2021 06:15,33.185,4.97,95.11,225.8375,4.26,100.81
10/08/2021 06:30,59.03,5.24,93.28,225.075,4.3,100.82
10/08/2021 06:45,84.875,5.51,91.45,224.3125,4.34,100.83
10/08/2021 07:00,110.72,5.78,89.62,223.55,4.38,100.84
10/08/2021 07:15,157.74,6.0925,87.685,223.65,4.4525,100.8425
10/08/2021 07:30,204.76,6.405,85.75,223.75,4.525,100.845
10/08/2021 07:45,251.78,6.7175,83.815,223.85,4.5975,100.8475
10/08/2021 08:00,298.8,07.03,81.88,223.95,4.67,100.85
10/08/2021 08:15,340.5525,7.435,80.145,225.2125,4.62,100.845
10/08/2021 08:30,382.305,7.84,78.41,226.475,4.57,100.84
10/08/2021 08:45,424.0575,8.245,76.675,227.7375,4.52,100.835
10/08/2021 09:00,465.81,8.65,74.94,229,4.47,100.83
10/08/2021 09:15,494.93,9.1225,73.2525,231.1825,4.485,100.8275
10/08/2021 09:30,524.05,9.595,71.565,233.365,4.5,100.825
10/08/2021 09:45,553.17,10.0675,69.8775,235.5475,4.515,100.8225
10/08/2021 10:00,582.29,10.54,68.19,237.73,4.53,100.82
10/08/2021 10:15,593.53,10.9825,66.3625,240.07,4.6325,100.805
10/08/2021 10:30,604.77,11.425,64.535,242.41,4.735,100.79
10/08/2021 10:45,616.01,11.8675,62.7075,244.75,4.8375,100.775
10/08/2021 11:00,627.25,12.31,60.88,247.09,4.94,100.76
10/08/2021 11:15,626.92,12.6,60.13,249.2775,5.0175,100.7425
10/08/2021 11:30,626.59,12.89,59.38,251.465,5.095,100.725
10/08/2021 11:45,626.26,13.18,58.63,253.6525,5.1725,100.7075
10/08/2021 12:00,625.93,13.47,57.88,255.84,5.25,100.69
10/08/2021 12:15,614.595,13.615,57.395,256.7425,5.3225,100.6775
10/08/2021 12:30,603.26,13.76,56.91,257.645,5.395,100.665
10/08/2021 12:45,591.925,13.905,56.425,258.5475,5.4675,100.6525
10/08/2021 13:00,580.59,14.05,55.94,259.45,5.54,100.64
10/08/2021 13:15,550.69,14.08,55.58,259.22,5.6075,100.6325
10/08/2021 13:30,520.79,14.11,55.22,258.99,5.675,100.625
10/08/2021 13:45,490.89,14.14,54.86,258.76,5.7425,100.6175
10/08/2021 14:00,460.99,14.17,54.5,258.53,5.81,100.61
10/08/2021 14:15,416.7025,14.0775,54.6875,257.9425,5.795,100.6075
10/08/2021 14:30,372.415,13.985,54.875,257.355,5.78,100.605
10/08/2021 14:45,328.1275,13.8925,55.0625,256.7675,5.765,100.6025
10/08/2021 15:00,283.84,13.8,55.25,256.18,5.75,100.6
10/08/2021 15:15,237.6825,13.42,57.25,255.565,5.545,100.6
10/08/2021 15:30,191.525,13.04,59.25,254.95,5.34,100.6
10/08/2021 15:45,145.3675,12.66,61.25,254.335,5.135,100.6
10/08/2021 16:00,99.21,12.28,63.25,253.72,4.93,100.6
10/08/2021 16:15,74.4075,11.6775,65.515,252.14,4.925,100.605
10/08/2021 16:30,49.605,11.075,67.78,250.56,4.92,100.61
10/08/2021 16:45,24.8025,10.4725,70.045,248.98,4.915,100.615
10/08/2021 17:00,0,9.87,72.31,247.4,4.91,100.62
10/08/2021 17:15,0,9.63,73.6225,245.17,4.8625,100.6275
10/08/2021 17:30,0,9.39,74.935,242.94,4.815,100.635
10/08/2021 17:45,0,9.15,76.2475,240.71,4.7675,100.6425
10/08/2021 18:00,0,8.91,77.56,238.48,4.72,100.65
10/08/2021 18:15,0,8.7375,78.3425,236.4375,4.6275,100.6475
10/08/2021 18:30,0,8.565,79.125,234.395,4.535,100.645
10/08/2021 18:45,0,8.3925,79.9075,232.3525,4.4425,100.6425
10/08/2021 19:00,0,8.22,80.69,230.31,4.35,100.64
10/08/2021 19:15,0,08.07,80.94,230.555,4.3,100.635
10/08/2021 19:30,0,7.92,81.19,230.8,4.25,100.63
10/08/2021 19:45,0,7.77,81.44,231.045,4.2,100.625
10/08/2021 20:00,0,7.62,81.69,231.29,4.15,100.62
10/08/2021 20:15,0,7.495,82.0175,232.87,4.175,100.61
10/08/2021 20:30,0,7.37,82.345,234.45,4.2,100.6
10/08/2021 20:45,0,7.245,82.6725,236.03,4.225,100.59
10/08/2021 21:00,0,7.12,83,237.61,4.25,100.58
10/08/2021 21:15,0,7.2025,83.735,238.635,4.275,100.5675
10/08/2021 21:30,0,6.885,84.47,239.66,4.3,100.555
10/08/2021 21:45,0,6.7675,85.205,240.685,4.325,100.5425
10/08/2021 22:00,0,6.65,85.94,241.71,4.35,100.53
10/08/2021 22:15,0,6.535,86.7675,242.26,4.35,100.515
10/08/2021 22:30,0,6.42,87.595,242.81,4.35,100.5
10/08/2021 22:45,0,6.305,88.4225,243.36,4.35,100.485
10/08/2021 23:00,0,6.19,89.25,243.91,4.35,100.47
10/08/2021 23:15,0,6.0725,90.25,243.91,4.32,100.4575
10/08/2021 23:30,0,5.955,91.25,243.91,4.29,100.445
10/08/2021 23:45,0,5.8375,92.25,243.91,4.26,100.4325
11/08/2021 00:00,0,5.72,93.25,243.91,4.23,100.42
11/08/2021 00:15,0,5.6175,94.4075,244.3475,4.2075,100.4075
11/08/2021 00:30,0,5.515,95.565,244.785,4.185,100.395
11/08/2021 00:45,0,5.4125,96.7225,245.2225,4.1625,100.3825
11/08/2021 01:00,0,5.31,97.88,245.66,4.14,100.37
11/08/2021 01:15,0,5.2475,98.41,245.8675,4.1225,100.3575
11/08/2021 01:30,0,5.185,98.94,246.075,4.105,100.345
11/08/2021 01:45,0,5.1225,99.47,246.2825,4.0875,100.3325
11/08/2021 02:00,0,05.06,100,246.49,04.07,100.32
11/08/2021 02:15,0,5.045,100,245.5725,4.0125,100.31
11/08/2021 02:30,0,05.03,100,244.655,3.955,100.3
11/08/2021 02:45,0,5.015,100,243.7375,3.8975,100.29
11/08/2021 03:00,0,5,100,242.82,3.84,100.28
11/08/2021 03:15,0,4.98,100,239.5825,3.735,100.2725
11/08/2021 03:30,0,4.96,100,236.345,3.63,100.265
11/08/2021 03:45,0,4.94,100,233.1075,3.525,100.2575
11/08/2021 04:00,0,4.92,100,229.87,3.42,100.25
11/08/2021 04:15,0,4.7725,100,224.225,3.345,100.2475
11/08/2021 04:30,0,4.625,100,218.58,3.27,100.245
11/08/2021 04:45,0,4.4775,100,212.935,3.195,100.2425
11/08/2021 05:00,0,4.33,100,207.29,3.12,100.24
11/08/2021 05:15,2,4.11,100,202.1,3.115,100.24
11/08/2021 05:30,4,3.89,100,196.91,3.11,100.24
11/08/2021 05:45,6,3.67,100,191.72,3.105,100.24
11/08/2021 06:00,8,3.45,100,186.53,3.1,100.24
11/08/2021 06:15,33.1175,3.645,98.97,183.5775,3.075,100.245
11/08/2021 06:30,58.235,3.84,97.94,180.625,03.05,100.25
11/08/2021 06:45,83.3525,4.035,96.91,177.6725,3.025,100.255
11/08/2021 07:00,108.47,4.23,95.88,174.72,3,100.26
11/08/2021 07:15,152.95,4.4275,93.9875,174.7375,2.7875,100.265
11/08/2021 07:30,197.43,4.625,92.095,174.755,2.575,100.27
11/08/2021 07:45,241.91,4.8225,90.2025,174.7725,2.3625,100.275
11/08/2021 08:00,286.39,05.02,88.31,174.79,2.15,100.28
11/08/2021 08:15,325.605,5.4825,85.78,178.1425,1.885,100.2775
11/08/2021 08:30,364.82,5.945,83.25,181.495,1.62,100.275
11/08/2021 08:45,404.035,6.4075,80.72,184.8475,1.355,100.2725
11/08/2021 09:00,443.25,6.87,78.19,188.2,01.09,100.27
11/08/2021 09:15,475.38,7.4225,75.47,209.015,0.975,100.27
11/08/2021 09:30,507.51,7.975,72.75,229.83,0.86,100.27
11/08/2021 09:45,539.64,8.5275,70.03,250.645,0.745,100.27
11/08/2021 10:00,571.77,09.08,67.31,271.46,0.63,100.27
11/08/2021 10:15,584.0275,9.435,66.8875,282.01,0.845,100.26
11/08/2021 10:30,596.285,9.79,66.465,292.56,01.06,100.25
11/08/2021 10:45,608.5425,10.145,66.0425,303.11,1.275,100.24
11/08/2021 11:00,620.8,10.5,65.62,313.66,1.49,100.23
11/08/2021 11:15,620.765,10.7325,65.1525,314.7525,1.685,100.22
11/08/2021 11:30,620.73,10.965,64.685,315.845,1.88,100.21
11/08/2021 11:45,620.695,11.1975,64.2175,316.9375,2.075,100.2
11/08/2021 12:00,620.66,11.43,63.75,318.03,2.27,100.19
11/08/2021 12:15,611.23,11.49,63.5,317.57,2.3775,100.1825
11/08/2021 12:30,601.8,11.55,63.25,317.11,2.485,100.175
11/08/2021 12:45,592.37,11.61,63,316.65,2.5925,100.1675
11/08/2021 13:00,582.94,11.67,62.75,316.19,2.7,100.16
11/08/2021 13:15,550.84,11.6225,63.1725,315.595,2.695,100.1575
11/08/2021 13:30,518.74,11.575,63.595,315,2.69,100.155
11/08/2021 13:45,486.64,11.5275,64.0175,314.405,2.685,100.1525
11/08/2021 14:00,454.54,11.48,64.44,313.81,2.68,100.15
11/08/2021 14:15,410.7325,11.3625,65.05,314.1875,2.585,100.1525
11/08/2021 14:30,366.925,11.245,65.66,314.565,2.49,100.155
11/08/2021 14:45,323.1175,11.1275,66.27,314.9425,2.395,100.1575
11/08/2021 15:00,279.31,11.01,66.88,315.32,2.3,100.16
11/08/2021 15:15,233.99,10.77,68.6125,316.2175,2.24,100.1725
11/08/2021 15:30,188.67,10.53,70.345,317.115,2.18,100.185
11/08/2021 15:45,143.35,10.29,72.0775,318.0125,2.12,100.1975
11/08/2021 16:00,98.03,10.05,73.81,318.91,02.06,100.21
11/08/2021 16:15,73.5225,9.71,75.31,319.5925,2.0225,100.2225
11/08/2021 16:30,49.015,9.37,76.81,320.275,1.985,100.235
11/08/2021 16:45,24.5075,09.03,78.31,320.9575,1.9475,100.2475
11/08/2021 17:00,0,8.69,79.81,321.64,1.91,100.26
11/08/2021 17:15,0,8.62,80.06,321.5575,1.8575,100.275
11/08/2021 17:30,0,8.55,80.31,321.475,1.805,100.29
11/08/2021 17:45,0,8.48,80.56,321.3925,1.7525,100.305
11/08/2021 18:00,0,8.41,80.81,321.31,1.7,100.32
11/08/2021 18:15,0,8.4175,80.7175,320.9825,1.5975,100.3325
11/08/2021 18:30,0,8.425,80.625,320.655,1.495,100.345
11/08/2021 18:45,0,8.4325,80.5325,320.3275,1.3925,100.3575
11/08/2021 19:00,0,8.44,80.44,320,1.29,100.37
11/08/2021 19:15,0,8.465,80.3,319.3975,1.1525,100.375
11/08/2021 19:30,0,8.49,80.16,318.795,1.015,100.38
11/08/2021 19:45,0,8.515,80.02,318.1925,0.8775,100.385
11/08/2021 20:00,0,8.54,79.88,317.59,0.74,100.39
11/08/2021 20:15,0,8.5375,79.7225,315.06,0.61,100.39
11/08/2021 20:30,0,8.535,79.565,312.53,0.48,100.39
11/08/2021 20:45,0,8.5325,79.4075,310,0.35,100.39
11/08/2021 21:00,0,8.53,79.25,307.47,0.22,100.39
11/08/2021 21:15,0,8.4875,79.3275,258.735,0.22,100.385
11/08/2021 21:30,0,8.445,79.405,210,0.22,100.38
11/08/2021 21:45,0,8.4025,79.4825,161.265,0.22,100.375
11/08/2021 22:00,0,8.36,79.56,112.53,0.22,100.37
11/08/2021 22:15,0,8.3,79.78,108.1475,0.305,100.3675
11/08/2021 22:30,0,8.24,80,103.765,0.39,100.365
11/08/2021 22:45,0,8.18,80.22,99.3825,0.475,100.3625
11/08/2021 23:00,0,8.12,80.44,95,0.56,100.36
11/08/2021 23:15,0,8.075,80.58,91.5825,0.63,100.3575
11/08/2021 23:30,0,08.03,80.72,88.165,0.7,100.355
11/08/2021 23:45,0,7.985,80.86,84.7475,0.77,100.3525
12/08/2021 00:00,0,7.94,81,81.33,0.84,100.35
12/08/2021 00:15,0,7.885,81.25,78.765,0.9125,100.35
12/08/2021 00:30,0,7.83,81.5,76.2,0.985,100.35
12/08/2021 00:45,0,7.775,81.75,73.635,1.0575,100.35
12/08/2021 01:00,0,7.72,82,71.07,1.13,100.35
12/08/2021 01:15,0,7.65,82.47,70.2375,1.2075,100.3475
12/08/2021 01:30,0,7.58,82.94,69.405,1.285,100.345
12/08/2021 01:45,0,7.51,83.41,68.5725,1.3625,100.3425
12/08/2021 02:00,0,7.44,83.88,67.74,1.44,100.34
12/08/2021 02:15,0,7.355,84.55,68.4725,1.5225,100.3425
12/08/2021 02:30,0,7.27,85.22,69.205,1.605,100.345
12/08/2021 02:45,0,7.185,85.89,69.9375,1.6875,100.3475
12/08/2021 03:00,0,7.1,86.56,70.67,1.77,100.35
12/08/2021 03:15,0,6.9825,87.435,72.925,1.855,100.3575
12/08/2021 03:30,0,6.865,88.31,75.18,1.94,100.365
12/08/2021 03:45,0,6.7475,89.185,77.435,2.025,100.3725
12/08/2021 04:00,0,6.63,90.06,79.69,2.11,100.38
12/08/2021 04:15,0,6.485,91.075,82.3425,2.2225,100.3925
12/08/2021 04:30,0,6.34,92.09,84.995,2.335,100.405
12/08/2021 04:45,0,6.195,93.105,87.6475,2.4475,100.4175
12/08/2021 05:00,0,06.05,94.12,90.3,2.56,100.43
12/08/2021 05:15,1.165,5.9325,94.87,91.6075,2.6625,100.4425
12/08/2021 05:30,2.33,5.815,95.62,92.915,2.765,100.455
12/08/2021 05:45,3.495,5.6975,96.37,94.2225,2.8675,100.4675
12/08/2021 06:00,4.66,5.58,97.12,95.53,2.97,100.48
12/08/2021 06:15,15.345,5.8675,95.6375,95.815,2.985,100.495
12/08/2021 06:30,26.03,6.155,94.155,96.1,3,100.51
12/08/2021 06:45,36.715,6.4425,92.6725,96.385,3.015,100.525
12/08/2021 07:00,47.4,6.73,91.19,96.67,03.03,100.54
12/08/2021 07:15,68.2425,7.1125,89.4075,95.74,3.0475,100.5525
12/08/2021 07:30,89.085,7.495,87.625,94.81,3.065,100.565
12/08/2021 07:45,109.9275,7.8775,85.8425,93.88,3.0825,100.5775
12/08/2021 08:00,130.77,8.26,84.06,92.95,3.1,100.59
12/08/2021 08:15,151.35,8.545,82.765,91.505,3.065,100.6
12/08/2021 08:30,171.93,8.83,81.47,90.06,03.03,100.61
12/08/2021 08:45,192.51,9.115,80.175,88.615,2.995,100.62
12/08/2021 09:00,213.09,9.4,78.88,87.17,2.96,100.63
12/08/2021 09:15,231.5925,9.6425,77.6125,85.055,2.92,100.635
12/08/2021 09:30,250.095,9.885,76.345,82.94,2.88,100.64
12/08/2021 09:45,268.5975,10.1275,75.0775,80.825,2.84,100.645
12/08/2021 10:00,287.1,10.37,73.81,78.71,2.8,100.65
12/08/2021 10:15,283.58,10.5275,73.2475,74.755,2.74,100.6425
12/08/2021 10:30,280.06,10.685,72.685,70.8,2.68,100.635
12/08/2021 10:45,276.54,10.8425,72.1225,66.845,2.62,100.6275
12/08/2021 11:00,273.02,11,71.56,62.89,2.56,100.62
12/08/2021 11:15,275.2225,11.0925,71.31,57.6925,2.5325,100.6025
12/08/2021 11:30,277.425,11.185,71.06,52.495,2.505,100.585
12/08/2021 11:45,279.6275,11.2775,70.81,47.2975,2.4775,100.5675
12/08/2021 12:00,281.83,11.37,70.56,42.1,2.45,100.55
12/08/2021 12:15,281.615,11.3875,70.5925,36.7925,2.4225,100.54
12/08/2021 12:30,281.4,11.405,70.625,31.485,2.395,100.53
12/08/2021 12:45,281.185,11.4225,70.6575,26.1775,2.3675,100.52
12/08/2021 13:00,280.97,11.44,70.69,20.87,2.34,100.51
12/08/2021 13:15,261.715,11.38,71.0025,15.775,2.3,100.5075
12/08/2021 13:30,242.46,11.32,71.315,10.68,2.26,100.505
12/08/2021 13:45,223.205,11.26,71.6275,5.585,2.22,100.5025
12/08/2021 14:00,203.95,11.2,71.94,0.49,2.18,100.5
12/08/2021 14:15,180.8875,11.0825,72.5025,84.7225,2.1575,100.505
12/08/2021 14:30,157.825,10.965,73.065,168.955,2.135,100.51
12/08/2021 14:45,134.7625,10.8475,73.6275,253.1875,2.1125,100.515
12/08/2021 15:00,111.7,10.73,74.19,337.42,02.09,100.52
12/08/2021 15:15,93.94,10.47,76.0325,333.325,2.21,100.5325
12/08/2021 15:30,76.18,10.21,77.875,329.23,2.33,100.545
12/08/2021 15:45,58.42,9.95,79.7175,325.135,2.45,100.5575
12/08/2021 16:00,40.66,9.69,81.56,321.04,2.57,100.57
12/08/2021 16:15,30.495,9.275,84.03,318.6775,2.6625,100.585
12/08/2021 16:30,20.33,8.86,86.5,316.315,2.755,100.6
12/08/2021 16:45,10.165,8.445,88.97,313.9525,2.8475,100.615
12/08/2021 17:00,0,08.03,91.44,311.59,2.94,100.63
12/08/2021 17:15,0,7.855,92.815,308.955,2.9625,100.65
12/08/2021 17:30,0,7.68,94.19,306.32,2.985,100.67
12/08/2021 17:45,0,7.505,95.565,303.685,3.1975,100.69
12/08/2021 18:00,0,7.33,96.94,301.05,03.03,100.71
12/08/2021 18:15,0,7.275,97.47,297.8825,3.1975,100.725
12/08/2021 18:30,0,7.22,98,294.715,2.985,100.74
12/08/2021 18:45,0,7.165,98.53,291.5475,2.9625,100.755
12/08/2021 19:00,0,7.11,99.06,288.38,2.94,100.77
12/08/2021 19:15,0,7.1275,98.89,285.065,2.8925,100.78
12/08/2021 19:30,0,7.145,98.72,281.75,2.845,100.79
12/08/2021 19:45,0,7.1625,98.55,278.435,2.7975,100.8
12/08/2021 20:00,0,7.18,98.38,275.12,2.75,100.81
12/08/2021 20:15,0,7.155,98.3475,272.0125,2.685,100.8125
12/08/2021 20:30,0,7.13,98.315,268.905,2.62,100.815
12/08/2021 20:45,0,7.105,98.2825,265.7975,2.555,100.8175
12/08/2021 21:00,0,07.08,98.25,262.69,2.49,100.82
12/08/2021 21:15,0,7.0325,98.2975,260.2675,2.4725,100.8175
12/08/2021 21:30,0,6.985,98.345,257.845,2.455,100.815
12/08/2021 21:45,0,6.9375,98.3925,255.4225,2.4375,100.8125
12/08/2021 22:00,0,6.89,98.44,253,2.42,100.81
12/08/2021 22:15,0,6.85,98.44,251.505,2.4425,100.805
12/08/2021 22:30,0,6.81,98.44,250.01,2.465,100.8
12/08/2021 22:45,0,6.77,98.44,248.515,2.4875,100.795
12/08/2021 23:00,0,6.73,98.44,247.02,2.51,100.79
12/08/2021 23:15,0,6.7075,98.315,246.8375,2.5575,100.7825
12/08/2021 23:30,0,6.685,98.19,246.655,2.605,100.775
12/08/2021 23:45,0,6.6625,98.065,246.4725,2.6525,100.7675
13/08/2021 00:00,0,6.64,97.94,246.29,2.7,100.76
13/08/2021 00:15,0,6.5975,97.9075,245.66,2.74,100.755
13/08/2021 00:30,0,6.555,97.875,245.03,2.78,100.75
13/08/2021 00:45,0,6.5125,97.8425,244.4,2.82,100.745
13/08/2021 01:00,0,6.47,97.81,243.77,2.86,100.74
13/08/2021 01:15,0,6.4,97.7625,242.805,2.8825,100.7325
13/08/2021 01:30,0,6.33,97.715,241.84,2.905,100.725
13/08/2021 01:45,0,6.26,97.6675,240.875,2.9275,100.7175
13/08/2021 02:00,0,6.19,97.62,239.91,2.95,100.71
13/08/2021 02:15,0,6.11,97.56,239.0425,2.98,100.7075
13/08/2021 02:30,0,06.03,97.5,238.175,03.01,100.705
13/08/2021 02:45,0,5.95,97.44,237.3075,03.04,100.7025
13/08/2021 03:00,0,5.87,97.38,236.44,03.07,100.7
13/08/2021 03:15,0,5.7675,97.505,235.53,3.0625,100.7025
13/08/2021 03:30,0,5.665,97.63,234.62,3.055,100.705
13/08/2021 03:45,0,5.5625,97.755,233.71,3.0475,100.7075
13/08/2021 04:00,0,5.46,97.88,232.8,03.04,100.71
13/08/2021 04:15,0,5.405,98.02,231.795,3.0125,100.7225
13/08/2021 04:30,0,5.35,98.16,230.79,2.985,100.735
13/08/2021 04:45,0,5.295,98.3,229.785,2.9575,100.7475
13/08/2021 05:00,0,5.24,98.44,228.78,2.93,100.76
13/08/2021 05:15,0.9325,5.2375,98.4075,228.105,2.9125,100.775
13/08/2021 05:30,1.865,5.235,98.375,227.43,2.895,100.79
13/08/2021 05:45,2.7975,5.2325,98.3425,226.755,2.8775,100.805
13/08/2021 06:00,3.73,5.23,98.31,226.08,2.86,100.82
13/08/2021 06:15,7.37,5.435,97.1375,225.775,2.9075,100.835
13/08/2021 06:30,11.01,5.64,95.965,225.47,2.955,100.85
13/08/2021 06:45,14.65,5.845,94.7925,225.165,3.2025,100.865
13/08/2021 07:00,18.29,06.05,93.62,224.86,03.05,100.88
13/08/2021 07:15,28.7375,6.275,92.4175,224.3725,3.0625,100.8875
13/08/2021 07:30,39.185,6.5,91.215,223.885,3.075,100.895
13/08/2021 07:45,49.6325,6.725,90.0125,223.3975,3.0875,100.9025
13/08/2021 08:00,60.08,6.95,88.81,222.91,3.1,100.91
13/08/2021 08:15,73.7075,7.3,87.0775,222.08,03.06,100.915
13/08/2021 08:30,87.335,7.65,85.345,221.25,03.02,100.92
13/08/2021 08:45,100.9625,8,83.6125,220.42,2.98,100.925
13/08/2021 09:00,114.59,8.35,81.88,219.59,2.94,100.93
13/08/2021 09:15,128.85,8.725,80.005,219.875,2.885,100.925
13/08/2021 09:30,143.11,9.1,78.13,220.16,2.83,100.92
13/08/2021 09:45,157.37,9.475,76.255,220.445,2.775,100.915
13/08/2021 10:00,171.63,9.85,74.38,220.73,2.72,100.91
13/08/2021 10:15,188.6925,10.23,72.55,224.5275,2.665,100.89
13/08/2021 10:30,205.755,10.61,70.72,228.325,2.61,100.87
13/08/2021 10:45,222.8175,10.99,68.89,232.1225,2.555,100.85
13/08/2021 11:00,239.88,11.37,67.06,235.92,2.5,100.83
13/08/2021 11:15,263.2175,11.71,65.515,241.715,2.565,100.81
13/08/2021 11:30,286.555,12.05,63.97,247.51,2.63,100.79
13/08/2021 11:45,309.8925,12.39,62.425,253.305,2.695,100.77
13/08/2021 12:00,333.23,12.73,60.88,259.1,2.76,100.75
13/08/2021 12:15,354.26,12.845,60.815,262.5375,2.9525,100.73
13/08/2021 12:30,375.29,12.96,60.75,265.975,3.145,100.71
13/08/2021 12:45,396.32,13.075,60.685,269.4125,3.3375,100.69
13/08/2021 13:00,417.35,13.19,60.62,272.85,3.53,100.67
13/08/2021 13:15,396.6425,13.14,60.9025,273.765,3.7525,100.6675
13/08/2021 13:30,375.935,13.09,61.185,274.68,3.975,100.665
13/08/2021 13:45,355.2275,13.04,61.4675,275.595,4.1975,100.6625
13/08/2021 14:00,334.52,12.99,61.75,276.51,4.42,100.66
13/08/2021 14:15,303.2675,12.8075,62.4225,275.7425,4.5825,100.6625
13/08/2021 14:30,272.015,12.625,63.095,274.975,4.745,100.665
13/08/2021 14:45,240.7625,12.4425,63.7675,274.2075,4.9075,100.6675
13/08/2021 15:00,209.51,12.26,64.44,273.44,05.07,100.67
13/08/2021 15:15,176.3925,11.9275,66.235,272.6175,5.0925,100.675
13/08/2021 15:30,143.275,11.595,68.03,271.795,5.115,100.68
13/08/2021 15:45,110.1575,11.2625,69.825,270.9725,5.1375,100.685
