GRID_NO;LATITUDE;LONGITUDE;ALTITUDE;DAY;TEMPERATURE_MAX;TEMPERATURE_MIN;TEMPERATURE_AVG;WINDSPEED;VAPOURPRESSURE;PRECIPITATION;ET0;RADIATION
100096;50.50328;5.29569;226;20240727;18.7;15.9;17.3;1.3;17.92;6;1.45;6276
100096;50.50328;5.29569;226;20240728;23.5;11.3;17.4;1.4;15.05;0;4.38;27271
100096;50.50328;5.29569;226;20240729;27.6;12.1;19.9;1.6;16.02;0;4.96;28065
100096;50.50328;5.29569;226;20240730;30.9;16.5;23.7;1.5;18.75;0;5.29;26463
100096;50.50328;5.29569;226;20240731;25.9;18.3;22.1;1.6;21.2;13;3.1;14696
100096;50.50328;5.29569;226;20240801;23;18.9;21;1.4;21.87;9;2.26;11006
100096;50.50328;5.29569;226;20240802;25.4;16.7;21.1;1.2;20.95;0;3.61;20005
100096;50.50328;5.29569;226;20240803;22.1;16;19;2.4;18.82;4;2.67;14035
100096;50.50328;5.29569;226;20240804;20.7;16.5;18.6;1.7;17.92;1;2.63;14107
100096;50.50328;5.29569;226;20240805;25.7;15;20.4;1.6;17.17;0;4.48;25409
100096;50.50328;5.29569;226;20240806;27.6;14.8;21.2;2.2;18;0;4.69;24693
100096;50.50328;5.29569;226;20240807;21.9;16.8;19.3;1.8;17.6;2;2.65;12791
100096;50.50328;5.29569;226;20240808;22.6;14.3;18.5;2;15.97;0;3.52;19405
100096;50.50328;5.29569;226;20240809;23.7;18.5;21.1;3.4;18.27;0;3.35;13619
100096;50.50328;5.29569;226;20240810;25.4;13;19.2;2.2;16.45;0;4.3;24694
100096;50.50328;5.29569;226;20240811;27.8;14.1;20.9;1.6;18.3;0;4.43;24815
100096;50.50328;5.29569;226;20240812;33.1;17.1;25.1;1.9;21.97;0;5.17;24562
100096;50.50328;5.29569;226;20240813;31.6;19.8;25.7;1.9;23.75;9;4.73;22379
100096;50.50328;5.29569;226;20240814;22.3;18.2;20.2;1.4;20.1;3;2;9274
100096;50.50328;5.29569;226;20240815;26.1;14.2;20.2;2.1;18.42;0;3.87;21349
100096;50.50328;5.29569;226;20240816;23.4;15.3;19.3;2.4;18.42;2;2.77;13938
100096;50.50328;5.29569;226;20240817;22.5;18.2;20.3;1.7;20.62;13;2.03;9632
100096;50.50328;5.29569;226;20240818;21.4;16.5;18.9;1.6;18.22;1;2.46;13255
100096;50.50328;5.29569;226;20240819;22.3;10.7;16.5;1.3;14.77;0;3.22;20919
100096;50.50328;5.29569;226;20240820;23.7;12.8;18.3;2.7;16.22;1;3.47;19480
100096;50.50328;5.29569;226;20240821;19.2;12;15.6;3.1;14.27;0;2.96;18839
100096;50.50328;5.29569;226;20240822;22.6;10.8;16.7;3.7;14.17;0;3.74;20054
100096;50.50328;5.29569;226;20240823;21.2;16.3;18.8;5;17;2;2.74;11070
100096;50.50328;5.29569;226;20240824;28.7;17.5;23.1;4;19.7;6;4.57;19883
100096;50.50328;5.29569;226;20240825;19.6;12.1;15.8;3.7;13.73;0;3.16;19073
100096;50.50328;5.29569;226;20240826;20.9;10.3;15.6;2;13.3;0;2.99;17988
100096;50.50328;5.29569;226;20240827;25.5;10.6;18.1;1.8;14.73;0;3.73;21280
100096;50.50328;5.29569;226;20240828;29.1;13.3;21.2;2.3;17.55;0;4.24;21566
100096;50.50328;5.29569;226;20240829;26.8;18;22.4;2.3;18.9;0;3.67;17616
100096;50.50328;5.29569;226;20240830;20.2;16.2;18.2;2.9;17.45;1;2;9318
100096;50.50328;5.29569;226;20240831;25.5;14.6;20.1;3.1;18.3;0;3.53;19072
100096;50.50328;5.29569;226;20240901;31.4;16.5;23.9;2;20.97;0;4.04;19539
100096;50.50328;5.29569;226;20240902;26.3;17.7;22;1.7;20.85;0;2.86;14484
99094;50.24822;4.61816;248;20240119;-0.8;-3.3;-2.1;2.9;5.11;0;0.13;2614
99094;50.24822;4.61816;248;20240120;0.6;-4.9;-2.2;3.1;4.11;0;0.42;3538
99094;50.24822;4.61816;248;20240121;3.5;-2.2;0.6;8.5;5.21;2;0.71;3064
99094;50.24822;4.61816;248;20240122;10.4;3.4;6.9;10.6;9.11;4;0.54;4044
99094;50.24822;4.61816;248;20240123;8.2;5.3;6.7;7.8;8.71;2;0.57;3316
99094;50.24822;4.61816;248;20240124;10.8;7.9;9.3;9.4;9.91;0;0.94;3053
99094;50.24822;4.61816;248;20240125;9.3;5.9;7.6;3.3;9.81;1;0.33;2621
99094;50.24822;4.61816;248;20240126;10.4;8.8;9.6;5.3;9.01;2;1.13;3174
99094;50.24822;4.61816;248;20240127;6.6;-1.2;2.7;1.5;5.21;0;0.49;4490
99094;50.24822;4.61816;248;20240128;12;0.1;6;2.7;5.41;0;1.15;5054
99094;50.24822;4.61816;248;20240129;12.3;5.5;8.9;2.9;7.71;0;1.03;4416
99094;50.24822;4.61816;248;20240130;9.6;8.2;8.9;3.8;8.71;0;0.99;1831
99094;50.24822;4.61816;248;20240131;7.4;5.2;6.3;3.2;7.21;4;0.79;3567
99094;50.24822;4.61816;248;20240201;8.4;5.3;6.8;3.8;8.11;0;0.69;3875
99094;50.24822;4.61816;248;20240202;6;0.8;3.4;4.8;7.41;0;0.3;3376
99094;50.24822;4.61816;248;20240203;9.5;5.6;7.5;6.1;10.31;1;0.2;2689
99094;50.24822;4.61816;248;20240204;9.6;8.4;9;7.5;10.61;2;0.51;1902
99094;50.24822;4.61816;248;20240205;8.1;7.9;8;7.7;9.21;0;0.83;492
99094;50.24822;4.61816;248;20240206;9.5;6.3;7.9;8.5;9.21;6;0.81;2830
99094;50.24822;4.61816;248;20240207;9.8;8.4;9.1;6.1;9.61;25;0.92;2821
99094;50.24822;4.61816;248;20240208;11.1;4.3;7.7;3.7;9.81;11;0.5;2699
99094;50.24822;4.61816;248;20240209;11.6;8.9;10.2;6.3;10.51;2;0.95;3267
99094;50.24822;4.61816;248;20240210;10.9;8.4;9.6;3.1;10.61;4;0.61;4385
99094;50.24822;4.61816;248;20240211;8.8;6.1;7.4;3.7;9.41;4;0.52;2918
99094;50.24822;4.61816;248;20240212;8.3;5.6;6.9;3.4;8.21;2;0.74;4892
99094;50.24822;4.61816;248;20240213;7.9;1.6;4.7;4;7.41;0;0.64;5783
99094;50.24822;4.61816;248;20240214;11.1;6.5;8.8;6.5;10.81;4;0.44;3413
99094;50.24822;4.61816;248;20240215;15.1;10.4;12.7;4.8;10.81;0;1.52;4464
99094;50.24822;4.61816;248;20240216;12.6;12;12.3;5;10.81;1;1.38;2163
99094;50.24822;4.61816;248;20240217;13.4;6.2;9.8;2.8;9.01;0;1.1;6381
99094;50.24822;4.61816;248;20240218;9.3;6.4;7.8;5.2;9.11;5;0.79;3115
99094;50.24822;4.61816;248;20240219;9.6;8.4;9;4.6;10.21;2;0.69;3705
99094;50.24822;4.61816;248;20240220;8.5;4.9;6.7;4.2;8.71;0;0.66;5729
99094;50.24822;4.61816;248;20240221;8.3;5.8;7;6;9.01;13;0.63;2047
99094;50.24822;4.61816;248;20240222;11.3;7.3;9.3;7;10.21;11;0.88;3700
99094;50.24822;4.61816;248;20240223;7.1;2.1;4.6;6.4;6.91;2;0.94;5664
99094;50.24822;4.61816;248;20240224;5.7;1.8;3.7;4.7;6.81;3;0.71;4436
99094;50.24822;4.61816;248;20240225;8.2;3.2;5.7;5.1;7.51;3;0.93;4856
99094;50.24822;4.61816;248;20240226;5.8;4.8;5.3;5.8;8.01;3;0.57;1422
99094;50.24822;4.61816;248;20240227;4;3;3.5;3.8;7.31;0;0.44;2618
99094;50.24822;4.61816;248;20240228;7.9;-2.1;2.9;2;6.41;0;0.76;8718
99094;50.24822;4.61816;248;20240229;8.8;4.6;7.2;5.6;8.92;2;0.59;1180
99094;50.24822;4.61816;248;20240301;7.6;3.6;5.6;6.3;8.21;3;0.67;5417
99094;50.24822;4.61816;248;20240302;11;3.9;7.4;5.1;8.11;2;1.23;5506
99094;50.24822;4.61816;248;20240303;10.6;6.8;8.7;3;8.81;0;1.07;5341
99094;50.24822;4.61816;248;20240304;11.6;2.8;7.2;1.6;7.01;0;1.17;9369
99094;50.24822;4.61816;248;20240305;8.9;4.9;6.9;2.1;7.31;1;1.05;6591
99094;50.24822;4.61816;248;20240306;10.1;1.5;5.8;1.7;6.91;0;1.12;11262
99094;50.24822;4.61816;248;20240307;10;2.7;6.3;2.5;6.61;0;1.37;12004
99094;50.24822;4.61816;248;20240308;12.6;1.3;6.9;3.8;6.01;0;2;13812
99094;50.24822;4.61816;248;20240309;12.9;5.2;9;3.7;7.01;0;1.91;8613
99094;50.24822;4.61816;248;20240310;11;6.2;8.6;1.8;8.21;3;1.03;3678
99094;50.24822;4.61816;248;20240311;7.8;6.1;6.9;4.3;9.21;10;0.56;2244
99094;50.24822;4.61816;248;20240312;8.4;4.9;6.6;4.8;9.31;12;0.61;6464
99094;50.24822;4.61816;248;20240313;12.1;7.7;9.9;4.7;10.81;0;0.87;3670
99094;50.24822;4.61816;248;20240314;17.3;7.2;12.2;3.1;9.71;0;2.02;10847
99094;50.24822;4.61816;248;20240315;14.1;11.1;12.6;5.6;11.11;10;1.72;6483
99094;50.24822;4.61816;248;20240316;9.1;6.6;7.8;3.7;9.31;1;0.87;5301
99094;50.24822;4.61816;248;20240317;12.7;4.9;8.8;2.5;9.21;1;1.21;7568
99094;50.24822;4.61816;248;20240318;14.5;8.9;11.7;2;10.81;0;1.41;9100
99094;50.24822;4.61816;248;20240319;17.3;6.7;12;1.8;9.81;0;1.69;9663
99094;50.24822;4.61816;248;20240320;17.9;6.9;12.4;1.4;9.71;0;1.75;11124
99094;50.24822;4.61816;248;20240321;12.1;7.2;9.6;2.5;10.41;0;1.22;9672
99094;50.24822;4.61816;248;20240322;15.9;10.3;13.1;3.3;10.11;7;1.95;7234
99094;50.24822;4.61816;248;20240323;8.3;4.6;6.4;4.2;7.61;5;1.19;6455
99094;50.24822;4.61816;248;20240324;9;3.2;6.1;6.4;6.81;1;1.61;7493
99094;50.24822;4.61816;248;20240325;11.3;4.2;7.7;3.4;6.81;0;1.83;9575
99094;50.24822;4.61816;248;20240326;13.2;5.2;9.2;4.6;7.61;0;2.1;9022
99094;50.24822;4.61816;248;20240327;9.9;5.3;7.6;5.3;7.91;2;1.54;8361
99094;50.24822;4.61816;248;20240328;11.6;4.8;8.2;6.5;7.31;6;2.23;11955
99094;50.24822;4.61816;248;20240329;13;5.7;9.3;4.2;9.21;4;1.61;9300
99094;50.24822;4.61816;248;20240330;9.6;7.3;8.4;2;9.81;1;0.89;5084
99094;50.24822;4.61816;248;20240331;12.4;4.9;8.6;3.3;9.61;2;1.25;8171
99094;50.24822;4.61816;248;20240401;13;7.6;10.3;3.8;9.11;0;1.78;8551
99094;50.24822;4.61816;248;20240402;13.5;7;10.2;6.2;9.01;1;2.13;10216
99094;50.24822;4.61816;248;20240403;13.4;8.6;11;5.2;10.21;3;1.71;7894
99094;50.24822;4.61816;248;20240404;15.9;8.2;12;5.8;11.31;12;2;11823
99094;50.24822;4.61816;248;20240405;17.1;10.5;13.8;5.2;12.81;2;1.9;9470
99094;50.24822;4.61816;248;20240406;24.1;12.8;18.4;4.8;11.01;0;4.31;14330
99094;50.24822;4.61816;248;20240407;17.5;13.4;15.4;4.2;11.61;1;2.46;7837
99094;50.24822;4.61816;248;20240408;20.7;10.6;15.6;2.7;12.11;12;2.65;13245
99094;50.24822;4.61816;248;20240409;11.3;7.9;9.6;6.6;9.71;1;1.53;8144
99094;50.24822;4.61816;248;20240410;14.1;4.5;9.3;3.3;7.51;0;2.63;18302
99094;50.24822;4.61816;248;20240411;13.7;8.3;11;3.8;9.51;0;1.7;5634
99094;50.24822;4.61816;248;20240412;19.1;12.4;15.7;3;13.21;0;2.23;10177
99094;50.24822;4.61816;248;20240413;22.7;12.8;17.7;3.9;13.41;0;3.33;14478
99094;50.24822;4.61816;248;20240414;15.1;8.9;12;3.2;10.11;1;2.1;10885
99094;50.24822;4.61816;248;20240415;10.7;5.2;7.9;5.3;7.91;7;1.83;10122
99094;50.24822;4.61816;248;20240416;10.1;2.2;6.1;7;7.91;3;1.48;11377
99094;50.24822;4.61816;248;20240417;10.1;3.8;6.9;3.9;7.41;4;1.78;11680
99094;50.24822;4.61816;248;20240418;10.5;1.5;6;2.7;6.91;2;1.92;15385
99094;50.24822;4.61816;248;20240419;10.1;4.8;7.4;6.3;7.91;6;1.71;9442
99094;50.24822;4.61816;248;20240420;8.4;2.8;5.6;4.3;6.91;1;1.61;11129
99094;50.24822;4.61816;248;20240421;8.6;1.6;5.1;4.3;6.61;1;1.56;9700
99094;50.24822;4.61816;248;20240422;9;0.5;4.7;2.1;6.31;1;1.66;12753
99094;50.24822;4.61816;248;20240423;9.2;-0.5;4.3;2;5.81;1;2.17;20172
99094;50.24822;4.61816;248;20240424;7.1;3.3;5.2;4.4;7.21;3;1.34;9827
99094;50.24822;4.61816;248;20240425;9.5;1.8;5.6;4;6.31;0;1.95;12666
99094;50.24822;4.61816;248;20240426;13;5.5;9.2;3.5;7.41;1;2.2;9805
99094;50.24822;4.61816;248;20240427;16.4;6.8;11.6;4.4;9.71;0;2.56;13185
99094;50.24822;4.61816;248;20240428;13.4;11.5;12.4;5.9;9.51;1;2.53;8239
99094;50.24822;4.61816;248;20240429;17.9;6.7;12.3;3;9.81;0;2.98;18006
99094;50.24822;4.61816;248;20240430;21;10.4;15.7;3.1;12.21;9;3.02;14460
99094;50.24822;4.61816;248;20240501;21.9;11;16.4;3;14.51;1;2.88;15433
99094;50.24822;4.61816;248;20240502;14.7;11.8;13.2;3.9;13.71;7;1.51;9690
99094;50.24822;4.61816;248;20240503;15;8.3;11.6;5.4;9.81;1;2.62;14060
99094;50.24822;4.61816;248;20240504;11.8;6.8;9.3;2.1;10.21;6;1.39;8903
99094;50.24822;4.61816;248;20240505;15.7;7.4;11.5;2;11.21;0;1.95;12240
99094;50.24822;4.61816;248;20240506;16.9;10.9;13.9;1.6;12.31;4;2.32;13916
99094;50.24822;4.61816;248;20240507;17.1;6.2;11.7;1.9;11.47;0;2.37;15887
99094;50.24822;4.61816;248;20240508;13.3;9.1;11.2;2.2;11.13;0;1.42;6642
99094;50.24822;4.61816;248;20240509;18.8;5.8;12.3;1.3;11.3;0;2.96;20473
99094;50.24822;4.61816;248;20240510;21.3;8.1;14.7;1.2;11.9;0;3.44;22036
99094;50.24822;4.61816;248;20240511;24.1;9.4;16.8;1.6;12.17;0;4.04;23143
99094;50.24822;4.61816;248;20240512;25.9;11;18.4;2.4;13.2;1;4.37;21854
99094;50.24822;4.61816;248;20240513;21;13;17;2.7;15.33;0;3.02;16674
99094;50.24822;4.61816;248;20240514;21.4;13.9;17.6;3.4;14.23;5;3.87;20570
99094;50.24822;4.61816;248;20240515;17.1;11.6;14.4;1.2;14.1;6;2;11429
99094;50.24822;4.61816;248;20240516;17.2;12.3;14.7;1.6;13.83;2;2.31;13375
99094;50.24822;4.61816;248;20240517;15.8;10;12.9;2.2;13.1;17;1.5;7685
99094;50.24822;4.61816;248;20240518;15.9;10.7;13.3;2.2;13.43;4;1.56;8070
99094;50.24822;4.61816;248;20240519;17.4;10.5;14;1.7;13.67;1;2.42;15119
99094;50.24822;4.61816;248;20240520;19.9;9.8;14.8;1.3;13.7;1;3.11;19751
99094;50.24822;4.61816;248;20240521;15.6;12.4;14;1.2;14.5;7;1.28;5932
99094;50.24822;4.61816;248;20240522;18.9;11.4;15.2;3;13.27;0;2.74;14313
99094;50.24822;4.61816;248;20240523;19.5;9.2;14.4;2.3;12.33;0;3.51;22213
99094;50.24822;4.61816;248;20240524;16;10.3;13.2;1.4;13.1;3;2.05;12365
99094;50.24822;4.61816;248;20240525;19.7;10.5;15.1;2.1;12.7;0;3.41;20269
99094;50.24822;4.61816;248;20240526;20.9;10.6;15.7;2;13.5;3;2.96;16134
99094;50.24822;4.61816;248;20240527;15.4;10.7;13.1;1.8;12.33;3;2.05;11479
99094;50.24822;4.61816;248;20240528;16.4;7.3;11.9;3.4;12.37;6;2.11;13991
99094;50.24822;4.61816;248;20240529;16.8;12.7;14.8;3.9;14.8;22;1.71;8320
99094;50.24822;4.61816;248;20240530;15;10.3;12.7;2.2;13.1;7;1.75;10273
99094;50.24822;4.61816;248;20240531;16.4;10.5;13.5;2.6;13.33;8;2.36;14890
99094;50.24822;4.61816;248;20240601;14;11.6;12.8;3.1;14.27;3;1.1;6528
99094;50.24822;4.61816;248;20240602;15.3;10.9;13.1;3;12.97;0;1.98;11472
99094;50.24822;4.61816;248;20240603;16.2;6.6;11.4;1.5;11.2;0;2.61;17667
99094;50.24822;4.61816;248;20240604;20;9.3;14.7;2.1;13.13;1;3.07;17960
99094;50.24822;4.61816;248;20240605;17;11.9;14.5;2.2;13;1;2.47;13422
99094;50.24822;4.61816;248;20240606;18.2;5.7;12;1.7;10.13;0;3.82;26893
100094;50.47228;4.59257;155;20240101;7.2;5.5;6.3;7.9;7.75;10;0.91;1668
100094;50.47228;4.59257;155;20240102;11.4;6.2;8.8;8.9;10.5;22;0.56;961
100094;50.47228;4.59257;155;20240103;10.6;8.6;9.6;9;9.5;7;1.17;2187
100094;50.47228;4.59257;155;20240104;9;7.6;8.3;6.6;9.25;3;0.67;2845
100094;50.47228;4.59257;155;20240105;6.8;6;6.4;7.6;8.2;4;0.8;833
100094;50.47228;4.59257;155;20240106;5;3.6;4.3;4;7.55;2;0.43;947
100094;50.47228;4.59257;155;20240107;0.6;0.5;0.6;5.3;5.45;0;0.52;854
100094;50.47228;4.59257;155;20240108;-2.6;-3.3;-2.9;6.8;3.7;0;0.69;1505
100094;50.47228;4.59257;155;20240109;-1.9;-6.2;-4.1;5.9;2.85;0;0.72;4920
100094;50.47228;4.59257;155;20240110;-1.1;-7.5;-4.3;3.1;3;0;0.44;4300
100094;50.47228;4.59257;155;20240111;-0.4;-6.6;-3.5;2.8;3.6;0;0.26;5044
100094;50.47228;4.59257;155;20240112;0.8;-2.8;-1;1.6;5.65;0;0.17;1570
100094;50.47228;4.59257;155;20240113;1.2;0.5;0.9;2.9;5.45;0;0.47;1161
100094;50.47228;4.59257;155;20240114;-1.1;-1.5;-1.3;4.5;5.2;1;0.24;1292
100094;50.47228;4.59257;155;20240115;2;-1.9;0.1;4.8;5.3;1;0.34;3841
100094;50.47228;4.59257;155;20240116;1.8;-3.1;-0.7;3.3;4.25;0;0.47;4686
100094;50.47228;4.59257;155;20240117;-1.5;-4.5;-3;2.5;4.25;9;0.33;1578
100094;50.47228;4.59257;155;20240118;-0.1;-3.9;-2;2.6;4.6;1;0.15;5261
100094;50.47228;4.59257;155;20240119;-0.9;-5.7;-3.3;3.6;5.1;0;0.09;3924
100094;50.47228;4.59257;155;20240120;1.2;-3.3;-1;4.5;4.25;0;0.56;4558
100094;50.47228;4.59257;155;20240121;4.2;-2.7;0.8;8;5.15;1;0.83;3206
100094;50.47228;4.59257;155;20240122;11.1;4.2;7.6;10.3;9.2;2;0.8;3580
100094;50.47228;4.59257;155;20240123;8.6;4.8;6.7;7.3;8.65;2;0.65;3167
100094;50.47228;4.59257;155;20240124;11;8.7;9.8;9.1;10.05;0;1.06;3167
100094;50.47228;4.59257;155;20240125;9.5;4.7;7.1;3.9;9.7;1;0.33;2065
100094;50.47228;4.59257;155;20240126;10.9;9.1;10;5.1;9;2;1.19;4449
100094;50.47228;4.59257;155;20240127;7.6;0.1;3.9;2.5;5.55;0;0.62;6240
100094;50.47228;4.59257;155;20240128;12.2;0.5;6.3;3.6;5.45;0;1.38;6218
100094;50.47228;4.59257;155;20240129;12.6;5.9;9.3;4;7.7;0;1.28;5124
100094;50.47228;4.59257;155;20240130;10.3;9.3;9.8;4;8.7;0;1.24;1936
100094;50.47228;4.59257;155;20240131;7.3;5.5;6.4;3.4;7.5;3;0.78;2738
100094;50.47228;4.59257;155;20240201;8.6;5.8;7.2;3.7;8.15;0;0.7;5542
100094;50.47228;4.59257;155;20240202;6.8;2.4;4.6;5.2;7.6;0;0.51;2730
100094;50.47228;4.59257;155;20240203;9.5;6.7;8.1;5.7;10.6;0;0.27;2097
100094;50.47228;4.59257;155;20240204;9.7;8.8;9.2;7.3;10.9;2;0.5;1796
100094;50.47228;4.59257;155;20240205;8.6;8.6;8.6;7.7;9.25;0;1;2422
100094;50.47228;4.59257;155;20240206;10.7;7.2;8.9;8.4;9.25;4;1.2;2392
100094;50.47228;4.59257;155;20240207;10;9.4;9.7;6.5;9.25;23;1.32;1696
100094;50.47228;4.59257;155;20240208;11.4;3.2;7.3;3.6;9.4;13;0.58;2632
100094;50.47228;4.59257;155;20240209;12.1;9.3;10.7;6;10.5;2;1.1;3547
100094;50.47228;4.59257;155;20240210;11.8;8.7;10.3;3.3;10.5;4;0.8;3482
100094;50.47228;4.59257;155;20240211;10.4;6.7;8.5;3.8;9.5;2;0.76;4308
100094;50.47228;4.59257;155;20240212;9.1;6.1;7.6;3.8;8.3;1;0.88;5406
100094;50.47228;4.59257;155;20240213;8.8;2.6;5.7;4.5;7.4;0;0.88;5932
100094;50.47228;4.59257;155;20240214;11.5;7.2;9.3;5.7;11;4;0.55;2202
100094;50.47228;4.59257;155;20240215;15.9;11.3;13.6;4.7;10.8;0;1.78;5201
100094;50.47228;4.59257;155;20240216;12.9;12;12.4;4.7;10.51;1;1.5;3677
100094;50.47228;4.59257;155;20240217;12.9;5.8;9.3;3.7;8.81;0;1.21;6450
100094;50.47228;4.59257;155;20240218;9.7;7.5;8.6;5.1;9.11;5;1;3753
100094;50.47228;4.59257;155;20240219;9.9;8.2;9;3.8;10.05;2;0.74;3446
100094;50.47228;4.59257;155;20240220;8.9;4.6;6.7;4.7;8.51;0;0.77;5394
100094;50.47228;4.59257;155;20240221;8.9;6.8;7.8;6.2;9.15;11;0.83;2850
100094;50.47228;4.59257;155;20240222;12;7.9;9.9;7.1;10.25;9;1.12;3508
100094;50.47228;4.59257;155;20240223;8.1;3.9;6;6.5;6.8;1;1.38;5086
100094;50.47228;4.59257;155;20240224;6.5;3.3;4.9;4.8;6.8;1;0.97;4827
100094;50.47228;4.59257;155;20240225;9;3.9;6.4;4.8;7.55;4;1.09;5352
100094;50.47228;4.59257;155;20240226;5.3;4.8;5.1;6.9;7.95;4;0.59;2688
100094;50.47228;4.59257;155;20240227;5.3;2.8;4;3.5;7.01;0;0.69;5515
100094;50.47228;4.59257;155;20240228;7.3;-1;3.1;3.1;6.81;0;0.69;6742
100094;50.47228;4.59257;155;20240229;9.1;5.7;7.7;6;9.29;2;0.66;985
100094;50.47228;4.59257;155;20240301;8.9;4.6;6.7;6.2;8.25;3;1;6667
100094;50.47228;4.59257;155;20240302;11.6;4.7;8.1;5.1;7.95;1;1.55;9356
100094;50.47228;4.59257;155;20240303;10.5;7.5;9;3;8.8;0;1.09;4096
100094;50.47228;4.59257;155;20240304;10.9;4.3;7.6;2.4;7.15;0;1.35;11414
100094;50.47228;4.59257;155;20240305;8.7;4.5;6.6;2.3;7.45;1;1;6011
100094;50.47228;4.59257;155;20240306;10.8;1.9;6.3;1.7;7.2;0;1.15;10778
100094;50.47228;4.59257;155;20240307;9.3;1.9;5.6;3;7;0;1.22;11480
100094;50.47228;4.59257;155;20240308;12.5;0.8;6.7;4.5;6.05;0;2.12;13986
100094;50.47228;4.59257;155;20240309;13.3;5.5;9.4;4.3;7.1;0;2.14;8344
100094;50.47228;4.59257;155;20240310;11.9;6.6;9.3;2.3;8.3;2;1.27;5500
100094;50.47228;4.59257;155;20240311;8.1;6.7;7.4;4.2;9.4;14;0.67;3713
100094;50.47228;4.59257;155;20240312;9;5.6;7.3;4.5;9.5;11;0.69;5167
100094;50.47228;4.59257;155;20240313;12.5;8.1;10.3;4.8;10.95;0;1.05;5601
100094;50.47228;4.59257;155;20240314;17.5;7.3;12.4;3.8;9.7;0;2.31;13249
100094;50.47228;4.59257;155;20240315;14.6;11.7;13.1;5.4;11;10;1.97;7249
100094;50.47228;4.59257;155;20240316;9.5;7.1;8.3;3.5;9.15;1;1.09;6873
100094;50.47228;4.59257;155;20240317;13.5;5.9;9.7;3.6;9.3;2;1.5;8015
100094;50.47228;4.59257;155;20240318;14.3;9.6;11.9;2.8;11.05;0;1.57;10295
100094;50.47228;4.59257;155;20240319;16.6;7.2;11.9;2;10.05;0;1.78;11441
100094;50.47228;4.59257;155;20240320;18.8;6.6;12.7;2.1;10.2;0;2.03;12215
100094;50.47228;4.59257;155;20240321;11.7;6.4;9.1;2.4;10.3;0;1.14;9504
100094;50.47228;4.59257;155;20240322;12.5;10.5;11.5;4.3;10.5;8;1.52;6062
100094;50.47228;4.59257;155;20240323;9.1;4.9;7;5.3;7.7;2;1.61;12350
100094;50.47228;4.59257;155;20240324;9.2;3.5;6.3;6;7.05;2;1.65;9648
100094;50.47228;4.59257;155;20240325;11.7;2.7;7.2;3.3;6.8;0;2;14360
100094;50.47228;4.59257;155;20240326;14.6;5.3;9.9;4;7.55;0;2.29;9465
100094;50.47228;4.59257;155;20240327;10.4;5.9;8.1;4.9;8.2;1;1.66;9907
100094;50.47228;4.59257;155;20240328;11.9;5.7;8.8;6.8;7.15;3;2.52;12040
100094;50.47228;4.59257;155;20240329;13.4;6;9.7;4.3;8.8;3;1.83;8754
100094;50.47228;4.59257;155;20240330;9.4;7.6;8.5;2.2;9.75;1;0.97;5717
100094;50.47228;4.59257;155;20240331;13;5.1;9;3.5;9.7;1;1.47;10310
100094;50.47228;4.59257;155;20240401;13.8;7.6;10.7;4.1;9.1;0;2.15;12204
100094;50.47228;4.59257;155;20240402;13.3;7.3;10.3;6.3;9.1;1;2.1;8948
100094;50.47228;4.59257;155;20240403;13.5;8.6;11;5.2;10.11;5;1.84;9009
100094;50.47228;4.59257;155;20240404;15.2;8.6;11.9;6.1;11.1;20;1.97;10265
100094;50.47228;4.59257;155;20240405;17.2;11.1;14.2;5.3;12.65;2;2.03;8361
100094;50.47228;4.59257;155;20240406;23.6;13;18.3;5.2;11.55;2;4.34;15170
100094;50.47228;4.59257;155;20240407;19.2;13.6;16.4;4.8;11.65;3;3.32;13868
100094;50.47228;4.59257;155;20240408;20.9;10.8;15.8;2.3;12.6;9;2.52;13104
100094;50.47228;4.59257;155;20240409;11.4;9.5;10.5;6.8;9.8;1;1.9;9952
99094;50.24822;4.61816;248;20240101;6.8;4.8;5.8;8;7.81;11;0.7;1719
99094;50.24822;4.61816;248;20240102;10.4;5.8;8.1;9.7;10.31;26;0.29;1873
99094;50.24822;4.61816;248;20240103;10.3;8;9.1;9.3;9.41;9;1.03;2452
99094;50.24822;4.61816;248;20240104;8.3;6.6;7.4;6.9;9.11;2;0.52;2431
99094;50.24822;4.61816;248;20240105;6.7;6.3;6.5;7.2;8.01;3;0.76;1991
99094;50.24822;4.61816;248;20240106;4.6;4.2;4.4;4.2;7.31;2;0.48;1210
99094;50.24822;4.61816;248;20240107;0.4;0.3;0.3;5.1;5.51;0;0.46;261
99094;50.24822;4.61816;248;20240108;-3;-3.8;-3.4;6.2;3.61;0;0.65;632
99094;50.24822;4.61816;248;20240109;-1.9;-7;-4.5;4.8;2.81;0;0.61;4922
99094;50.24822;4.61816;248;20240110;-1.6;-7.6;-4.6;2.1;2.91;0;0.31;4432
99094;50.24822;4.61816;248;20240111;-0.5;-6.1;-3.3;2.2;3.61;0;0.2;5171
99094;50.24822;4.61816;248;20240112;-0.3;-4.2;-2.3;1.8;5.61;0;0.01;2075
99094;50.24822;4.61816;248;20240113;0.1;-0.3;-0.1;2.1;5.31;0;0.39;489
99094;50.24822;4.61816;248;20240114;-2.6;-2.7;-2.7;3.8;4.81;1;0.17;1580
99094;50.24822;4.61816;248;20240115;1.1;-3.8;-1.4;5;5.11;1;0.22;3041
